cs,pos,750,1,0.985,0.985
cs,pos,750,1,0.935,0.934
cs,pos,750,2,1,1
cs,syl,750,1,1,1
cs,pos,750,2,0.99,0.99
cs,syl,750,1,1,1
cs,pos,750,2,1,1
cs,syl,750,1,1,1
cs,pos,750,2,1,1
cs,pos,750,2,1,1
cs,syl,750,1,1,1
cs,syl,750,1,1,1
cs,syl,750,2,1,1
cs,pos_syl,750,1,1,1
cs,syl,750,2,1,1
cs,pos_syl,750,1,1,1
cs,syl,750,2,1,1
cs,pos_syl,750,1,1,1
cs,syl,750,2,1,1
cs,syl,750,2,1,1
cs,pos_syl,750,1,1,1
cs,pos_syl,750,1,1,1
cs,pos_syl,750,2,1,1
cs,pos_syl,750,2,1,1
cs,pos_syl,750,2,1,1
cs,pos_syl,750,2,1,1
cs,pos_syl,750,2,1,1
cs,token,1000,1,1,1
cs,token,1000,1,1,1
cs,token,1000,1,1,1
cs,token,1000,1,0.99,0.99
cs,token,1000,1,1,1
cs,token,1000,2,0.87,0.869
cs,pos,1000,1,0.935,0.936
cs,token,1000,2,0.88,0.878
cs,pos,1000,1,0.93,0.93
cs,token,1000,2,0.935,0.935
cs,token,1000,2,0.81,0.804
cs,pos,1000,1,0.925,0.926
cs,pos,1000,1,0.98,0.98
cs,token,1000,2,0.88,0.879
cs,pos,1000,1,0.97,0.97
cs,pos,1000,2,1,1
cs,syl,1000,1,1,1
cs,pos,1000,2,0.985,0.985
cs,syl,1000,1,1,1
cs,pos,1000,2,1,1
cs,syl,1000,1,1,1
cs,pos,1000,2,1,1
cs,syl,1000,1,1,1
cs,pos,1000,2,1,1
cs,syl,1000,1,1,1
cs,syl,1000,2,1,1
cs,pos_syl,1000,1,1,1
cs,syl,1000,2,1,1
cs,syl,1000,2,1,1
cs,pos_syl,1000,1,1,1
cs,syl,1000,2,1,1
cs,pos_syl,1000,1,1,1
cs,pos_syl,1000,1,1,1
cs,syl,1000,2,1,1
cs,pos_syl,1000,1,1,1
cs,pos_syl,1000,2,1,1
cs,pos_syl,1000,2,1,1
cs,pos_syl,1000,2,1,1
cs,token,25,1,0.62,0.613
cs,pos_syl,1000,2,1,1
cs,token,25,2,0.235,0.187
cs,pos,25,1,0.32,0.305
cs,pos_syl,1000,2,1,1
cs,token,25,1,0.525,0.505
cs,token,25,1,0.36,0.371
cs,pos,25,2,0.48,0.47
cs,token,25,1,0.51,0.496
cs,syl,25,1,0.865,0.864
cs,token,25,2,0.395,0.386
cs,syl,25,2,0.9,0.9
cs,token,25,2,0.24,NaN
cs,pos,25,1,0.28,0.271
cs,pos,25,1,0.525,0.503
cs,pos_syl,25,1,0.86,0.86
cs,token,25,2,0.265,NaN
cs,pos,25,1,0.335,0.325
cs,pos,25,2,0.565,0.555
cs,pos,25,2,0.355,0.343
cs,syl,25,1,0.86,0.857
cs,syl,25,1,0.705,0.694
cs,syl,25,2,0.85,0.849
cs,pos,25,2,0.53,0.531
cs,syl,25,2,0.875,0.875
cs,syl,25,1,0.79,0.788
cs,pos_syl,25,1,0.73,0.72
cs,pos_syl,25,1,0.665,0.671
cs,syl,25,2,0.805,0.804
cs,pos_syl,25,1,0.775,0.763
cs,pos_syl,25,2,0.91,0.91
cs,pos_syl,25,2,0.885,0.884
cs,token,50,1,0.545,0.531
cs,pos_syl,25,2,0.89,0.889
cs,pos_syl,25,2,0.74,0.732
cs,token,25,1,0.515,0.512
cs,token,50,2,0.555,0.556
cs,pos,50,1,0.485,0.489
cs,token,50,1,0.485,0.478
cs,token,50,1,0.575,0.566
cs,token,25,2,0.37,0.315
cs,pos,25,1,0.28,0.28
cs,pos,50,2,0.655,0.652
cs,token,50,1,0.68,0.68
cs,syl,50,1,0.915,0.915
cs,pos,25,2,0.505,0.5
cs,syl,50,2,0.945,0.945
cs,token,50,2,0.315,0.31
cs,token,50,2,0.31,0.317
cs,syl,25,1,0.63,0.621
cs,pos,50,1,0.675,0.675
cs,pos_syl,50,1,0.885,0.883
cs,pos,50,1,0.535,0.529
cs,syl,25,2,0.935,0.935
cs,pos_syl,25,1,0.785,0.78
cs,token,50,2,0.335,0.325
cs,pos,50,2,0.71,0.689
cs,pos,50,2,0.69,0.69
cs,syl,50,1,0.73,0.727
cs,pos,50,1,0.415,0.41
cs,syl,50,1,0.86,0.861
cs,pos_syl,50,2,0.965,0.965
cs,syl,50,2,0.955,0.955
cs,syl,50,2,0.965,0.965
cs,pos_syl,50,1,0.91,0.906
cs,pos,50,2,0.62,0.612
cs,pos_syl,50,1,0.89,0.89
cs,syl,50,1,0.86,0.859
cs,syl,50,2,0.97,0.97
cs,pos_syl,50,1,0.935,0.935
cs,pos_syl,50,2,0.97,0.97
